"기준_날짜","집계_기준","기준_시간","시작_대여소","시작_대여소명","종료_대여소","종료_대여소명","전체건수","전체_이용_분","전체_이용_거리"
"20240702","출발시간","1705","ST-2450","한강로동_004_1","ST-1339","이촌1동_006_1","1","6","1070"
"20240702","출발시간","1705","ST-3105","신대방2동_020_1","ST-733","신대방2동_007_3","1","5","625"
"20240702","출발시간","1705","ST-3251","가양1동_012_16","ST-2045","가양1동_012_12","1","5","850"
"20240702","출발시간","1705","ST-2016","목1동_042_1","ST-2013","신정7동_043_1","1","18","2450"
"20240702","출발시간","1705","ST-279","양평2동_011_1","ST-279","양평2동_011_1","1","10","879"
"20240702","출발시간","1705","ST-1147","독산1동_056_1","ST-1937","독산1동_012_1","1","10","1298"
"20240702","도착시간","1705","ST-1709","가양1동_016_4","ST-2056","발산1동_035_2","1","6","775"
"20240702","출발시간","1705","ST-1921","양재2동_039_1","ST-1167","내곡동_005_1","1","7","1305"
"20240702","출발시간","1705","ST-2889","방화1동_041_3","ST-2611","방화1동_017_1","1","6","1037"
"20240702","출발시간","1705","ST-976","신림동_027_2","ST-2851","신사동_020_1","1","5","751"
"20240702","출발시간","1705","ST-1521","구로3동_006_1","ST-1220","구로5동_039_1","1","9","1409"
"20240702","출발시간","1705","ST-831","방화3동_020_1","ST-2484","방화2동_007_4","1","13","1797"
"20240702","출발시간","1705","ST-2031","가양1동_018_1","ST-1688","가양1동_016_3","1","10","1310"
"20240702","출발시간","1705","ST-2605","문정2동_045_1","ST-2986","석촌동_040_1","1","22","4040"
"20240702","출발시간","1705","ST-2498","휘경1동_017_1","ST-243","용답동_004_1","1","27","5072"
"20240702","출발시간","1705","ST-2035","가양1동_016_5","ST-528","등촌2동_026_1","1","20","3362"
"20240702","도착시간","1705","ST-497","성내1동_015_1","ST-2740","성내1동_002_1","1","4","620"
"20240702","도착시간","1705","ST-2456","한강로동_001_1","ST-1991","신길7동_028_1","1","44","6132"
"20240702","도착시간","1705","ST-1879","도곡2동_001_1","ST-3207","대치2동_036_1","1","10","2228"
"20240702","도착시간","1705","ST-1631","제기동_032_1","ST-3165","용신동_036_1","1","41","1598"
"20240702","도착시간","1705","ST-1880","도곡2동_045_1","ST-1564","개포4동_034_1","1","4","1084"
"20240702","출발시간","1705","ST-276","답십리2동_004_1","ST-114","군자동_017_1","1","25","3890"
"20240702","출발시간","1705","ST-426","당산2동_052_1","ST-1986","당산2동_065_1","1","6","634"
"20240702","출발시간","1705","ST-1440","황학동_015_1","ST-198","신당동_004_1","2","8","1304"
"20240702","출발시간","1705","ST-599","중화2동_012_2","ST-850","상봉2동_008_1","1","59","1110"
"20240702","출발시간","1705","ST-1253","방화1동_049_1","ST-2555","공항동_028_1","1","5","700"
"20240702","출발시간","1705","ST-3142","영등포본동_020_3","ST-3040","대림3동_019_1","1","16","2089"
"20240702","출발시간","1705","ST-2125","번1동_034_1","ST-1109","수유3동_025_1","1","5","501"
"20240702","도착시간","1705","ST-2031","가양1동_018_1","ST-2889","방화1동_041_3","1","4","778"
"20240702","도착시간","1705","ST-3011","당산2동_001_4","ST-2812","양평1동_020_1","1","6","946"
"20240702","출발시간","1705","ST-2036","가양1동_017_2","ST-1718","방화1동_041_1","1","4","830"
"20240702","출발시간","1705","ST-2889","방화1동_041_3","ST-1718","방화1동_041_1","2","4","658"
"20240702","출발시간","1705","ST-2999","가산동_004_4","ST-2494","염창동_005_1","1","82","10925"
"20240702","출발시간","1705","ST-943","을지로동_001_6","ST-2843","중곡3동_013_1","1","35","8318"
"20240702","출발시간","1705","ST-2035","가양1동_016_5","ST-2031","가양1동_018_1","1","4","803"
"20240702","출발시간","1705","ST-3226","등촌3동_001_5","ST-3226","등촌3동_001_5","1","21","1657"
"20240702","도착시간","1705","ST-1135","도봉1동_034_1","ST-2914","상계1동_058_1","1","8","997"
"20240702","도착시간","1705","ST-416","문래동_021_2","ST-289","문래동_003_2","1","3","587"
"20240702","도착시간","1705","ST-2216","남가좌1동_019_1","ST-2195","홍은2동_050_1","1","16","2834"
"20240702","출발시간","1705","ST-1914","방배4동_008_2","ST-752","방배1동_021_1","1","3","533"
"20240702","출발시간","1705","ST-2538","발산1동_007_1","ST-2023","가양1동_052_1","1","33","2050"
"20240702","출발시간","1705","ST-2771","신월6동_002_1","ST-536","화곡1동_055_1","1","15","1661"
"20240702","도착시간","1705","ST-1762","암사3동_024_1","ST-1053","명일2동_009_1","1","10","1293"
"20240702","도착시간","1705","ST-2404","내곡동_001_1","ST-1166","양재2동_005_1","1","3","510"
"20240702","도착시간","1705","ST-2871","가양1동_016_8","ST-1676","발산1동_057_3","1","4","1406"
"20240702","도착시간","1705","ST-2033","가양1동_012_7","ST-2045","가양1동_012_12","1","4","910"
"20240702","도착시간","1705","ST-1972","당산2동_001_2","ST-2823","신길6동_018_1","1","29","4190"
"20240702","도착시간","1705","ST-2603","장지동_058_1","ST-1089","오금동_038_1","1","98","1957"
"20240702","출발시간","1705","ST-1994","목5동_016_1","ST-997","목4동_036_1","1","9","1330"
"20240702","출발시간","1705","ST-400","청량리동_009_4","ST-2335","마장동_014_1","1","23","2316"
"20240702","출발시간","1705","ST-90","상암동_024_5","ST-93","상암동_025_3","1","5","845"
"20240702","출발시간","1705","ST-2033","가양1동_012_7","ST-2031","가양1동_018_1","1","6","837"
"20240702","출발시간","1705","ST-60","여의동_051_7","ST-3239","여의동_006_8","1","5","948"
"20240702","출발시간","1705","ST-2977","상암동_042_2","ST-83","상암동_061_1","1","9","689"
"20240702","출발시간","1705","ST-2411","공항동_037_1","ST-1062","공항동_004_1","1","5","904"
"20240702","도착시간","1705","ST-693","흑석동_021_2","ST-932","흑석동_014_1","1","3","420"
"20240702","출발시간","1705","ST-522","우장산동_010_2","ST-2482","방화1동_023_1","1","20","2595"
"20240702","출발시간","1705","ST-1492","북아현동_021_1","ST-946","청파동_019_1","1","9","1227"
"20240702","도착시간","1705","ST-3137","가양1동_012_15","ST-1709","가양1동_016_4","1","3","1010"
"20240702","도착시간","1705","ST-453","진관동_011_3","ST-450","진관동_034_1","1","5","848"
"20240702","출발시간","1705","ST-781","양재2동_039_5","ST-889","양재1동_033_2","1","12","970"
"20240702","출발시간","1705","ST-2085","중계2,3동_011_1","ST-3110","중계2,3동_030_1","1","7","745"
"20240702","출발시간","1705","ST-622","가산동_004_6","ST-619","가산동_004_5","1","4","945"
"20240702","출발시간","1705","ST-1522","개봉2동_030_1","ST-1522","개봉2동_030_1","1","58","8230"
"20240702","출발시간","1705","ST-3207","대치2동_036_1","ST-1574","개포3동_028_1","1","7","930"
"20240702","출발시간","1705","ST-2945","발산1동_007_5","ST-2045","가양1동_012_12","1","6","1220"
"20240702","도착시간","1705","ST-2832","발산1동_071_1","ST-1676","발산1동_057_3","1","5","676"
"20240702","도착시간","1705","ST-2212","홍은2동_032_1","ST-346","홍은2동_032_2","1","3","401"
"20240702","도착시간","1705","ST-242","용답동_019_2","ST-3267","용답동_006_1","1","4","531"
"20240702","도착시간","1705","ST-1875","오륜동_031_1","ST-544","오륜동_018_1","1","5","1000"
"20240702","도착시간","1705","ST-288","영등포동_002_1","ST-288","영등포동_002_1","1","7","343"
"20240702","도착시간","1705","ST-2858","공항동_037_2","ST-1718","방화1동_041_1","1","665","890"
"20240702","출발시간","1705","ST-1712","가양1동_012_3","ST-2965","공항동_057_1","1","11","1965"
"20240702","출발시간","1705","ST-1934","독산2동_025_1","ST-3199","신림동_038_1","1","53","5939"
"20240702","출발시간","1705","ST-1728","잠실본동_018_1","ST-1862","잠실3동_049_1","1","6","902"
"20240702","도착시간","1705","ST-2282","중화2동_018_1","ST-1671","휘경1동_002_1","1","7","1252"
"20240702","도착시간","1705","ST-1559","개포2동_003_2","ST-1897","대치1동_010_1","1","6","1120"
"20240702","도착시간","1705","ST-572","월곡2동_024_1","ST-910","월곡2동_015_1","1","4","631"
"20240702","도착시간","1705","ST-492","암사2동_002_1","ST-1762","암사3동_024_1","1","19","2152"
"20240702","출발시간","1705","ST-242","용답동_019_2","ST-3267","용답동_006_1","1","4","531"
"20240702","출발시간","1705","ST-3128","가양1동_012_14","ST-1249","등촌3동_064_1","1","34","5730"
"20240702","출발시간","1705","ST-2642","독산1동_046_1","ST-630","시흥1동_046_1","1","12","2044"
"20240702","출발시간","1705","ST-302","신길3동_027_1","ST-2816","대림3동_017_1","1","5","820"
"20240702","출발시간","1705","ST-2642","독산1동_046_1","ST-2894","독산1동_026_2","1","59","2130"
"20240702","출발시간","1705","ST-1698","당산2동_001_1","ST-421","양평2동_002_1","1","4","381"
"20240702","출발시간","1705","ST-2557","화곡6동_024_1","ST-1065","가양1동_016_2","1","10","1330"
"20240702","출발시간","1705","ST-2308","화양동_008_2","ST-974","화양동_008_5","1","9","469"
"20240702","출발시간","1705","ST-624","가산동_003_5","ST-1941","독산3동_037_1","1","17","1484"
"20240702","출발시간","1705","ST-2087","중계2,3동_045_1","ST-2711","중계1동_020_1","1","8","1131"
"20240702","출발시간","1705","ST-1006","목5동_005_1","ST-1015","목5동_002_1","1","23","1549"
"20240702","도착시간","1705","ST-3260","가양1동_012_18","ST-2045","가양1동_012_12","1","3","690"
"20240702","도착시간","1705","ST-1709","가양1동_016_4","ST-1253","방화1동_049_1","1","4","662"
"20240702","도착시간","1705","ST-639","독산1동_035_1","ST-639","독산1동_035_1","1","5","346"
"20240702","도착시간","1705","ST-2033","가양1동_012_7","ST-2031","가양1동_018_1","1","5","855"
"20240702","도착시간","1705","ST-2889","방화1동_041_3","ST-1718","방화1동_041_1","1","1","340"
"20240702","도착시간","1705","ST-2048","발산1동_001_3","ST-2569","가양1동_016_7","1","2","380"
"20240702","도착시간","1705","ST-1199","성수1가1동_008_2","ST-2337","왕십리도선동_017_1","1","23","3223"
"20240702","도착시간","1705","ST-1621","천호1동_006_1","ST-2580","오륜동_002_2","1","23","3085"
"20240702","출발시간","1705","ST-639","독산1동_035_1","ST-1938","가산동_003_4","1","9","1813"
"20240702","출발시간","1705","ST-1253","방화1동_049_1","ST-2031","가양1동_018_1","1","6","977"
"20240702","출발시간","1705","ST-46","여의동_002_18","ST-1265","조원동_015_1","1","44","7132"
"20240702","출발시간","1705","ST-2331","송정동_015_1","ST-445","군자동_032_2","1","111","1498"
"20240702","출발시간","1705","ST-306","영등포동_054_1","ST-3235","영등포동_038_1","1","5","453"
"20240702","출발시간","1705","ST-2008","신정3동_062_2","ST-3195","고척1동_027_1","1","25","2918"
"20240702","출발시간","1705","ST-2870","역삼1동_037_1","ST-1577","역삼1동_044_1","1","11","1340"
"20240702","도착시간","1705","ST-2491","가양1동_001_3","ST-2045","가양1동_012_12","1","8","1736"
"20240702","도착시간","1705","ST-2584","거여1동_027_1","ST-2988","위례동_014_2","1","5","656"
"20240702","출발시간","1705","ST-1805","종로1,2,3,4가동_002_4","ST-163","광희동_001_1","2","44","4803"
"20240702","출발시간","1705","ST-522","우장산동_010_2","ST-1351","등촌3동_001_1","1","5","602"
"20240702","출발시간","1705","ST-2007","신정2동_028_1","ST-2007","신정2동_028_1","1","49","2562"
"20240702","출발시간","1705","ST-660","독산1동_026_4","ST-1531","구로1동_003_1","1","21","5243"
"20240702","출발시간","1705","ST-2999","가산동_004_4","ST-1403","가산동_004_1","1","3","625"
"20240702","출발시간","1705","ST-1118","중계2,3동_047_1","ST-1332","상봉2동_014_1","1","45","5706"
"20240702","출발시간","1705","ST-2257","응암3동_002_1","ST-1029","녹번동_029_1","1","16","2118"
"20240702","출발시간","1705","ST-624","가산동_003_5","ST-1966","구로2동_033_2","1","7","1768"
"20240702","출발시간","1705","ST-1224","구로3동_037_1","ST-2464","구로5동_001_2","1","16","2744"
"20240702","출발시간","1705","ST-422","당산2동_003_2","ST-1700","영등포본동_012_1","1","39","4642"
"20240702","출발시간","1705","ST-622","가산동_004_6","ST-1403","가산동_004_1","1","4","966"
"20240702","출발시간","1705","ST-914","상계5동_001_2","ST-1672","상계9동_003_1","1","4","780"
"20240702","출발시간","1705","ST-350","북가좌1동_004_2","ST-2825","응암2동_050_1","1","16","3042"
"20240702","출발시간","1705","ST-1511","등촌3동_003_1","ST-3125","염창동_087_1","1","10","1479"
"20240702","출발시간","1705","ST-1237","구로4동_002_1","ST-671","구로4동_007_1","1","3","617"
"20240702","출발시간","1705","ST-1627","풍납2동_010_2","ST-541","풍납2동_024_1","1","6","785"
"20240702","출발시간","1705","ST-1918","서초3동_005_2","ST-1735","서초1동_031_1","1","3","1110"
"20240702","출발시간","1705","ST-461","응암1동_023_2","ST-459","녹번동_043_1","1","4","673"
"20240702","출발시간","1705","ST-1860","위례동_057_2","ST-1860","위례동_057_2","1","13","1378"
"20240702","도착시간","1705","ST-2537","상암동_029_1","ST-95","상암동_025_5","1","4","617"
"20240702","도착시간","1705","ST-462","신사2동_011_1","ST-462","신사2동_011_1","1","",""
"20240702","도착시간","1705","ST-1083","풍납1동_003_1","ST-3070","풍납1동_002_2","1","5","784"
"20240702","출발시간","1705","ST-3128","가양1동_012_14","ST-1727","방화1동_052_1","1","9","1466"
"20240702","출발시간","1705","ST-2663","반포4동_001_1","ST-1899","반포1동_044_1","1","6","1020"
"20240702","출발시간","1705","ST-2045","가양1동_012_12","ST-2945","발산1동_007_5","1","8","1550"
"20240702","출발시간","1705","ST-413","당산1동_014_1","ST-281","양평1동_008_1","1","75","2354"
"20240702","도착시간","1705","ST-2889","방화1동_041_3","ST-1727","방화1동_052_1","1","6","860"
"20240702","도착시간","1705","ST-1440","황학동_015_1","ST-198","신당동_004_1","1","3","740"
"20240702","출발시간","1705","ST-2007","신정2동_028_1","ST-311","목1동_037_1","1","6","720"
"20240702","출발시간","1705","ST-296","여의동_004_1","ST-296","여의동_004_1","1","52","436"
"20240702","출발시간","1705","ST-3067","오류2동_018_3","ST-1239","오류2동_018_1","1","9","1250"
"20240702","출발시간","1705","ST-2007","신정2동_028_1","ST-1523","고척2동_002_1","1","19","2411"
"20240702","도착시간","1705","ST-3105","신대방2동_020_1","ST-3105","신대방2동_020_1","1","108","530"
"20240702","도착시간","1705","ST-1279","상계6,7동_027_2","ST-1137","창5동_002_1","1","15","1401"
"20240702","출발시간","1705","ST-2574","풍납2동_049_3","ST-1087","오륜동_001_2","1","6","1240"
"20240702","출발시간","1705","ST-2107","창5동_030_1","ST-2096","창5동_016_1","1","16","864"
"20240702","출발시간","1705","ST-2033","가양1동_012_7","ST-2023","가양1동_052_1","1","10","439"
"20240702","도착시간","1705","ST-71","여의동_049_2","ST-68","여의동_042_1","1","4","661"
"20240702","도착시간","1705","ST-362","성수1가1동_003_2","ST-2330","성수1가2동_019_2","1","4","730"
"20240702","도착시간","1705","ST-2886","발산1동_007_4","ST-2031","가양1동_018_1","1","7","880"
"20240702","도착시간","1705","ST-1715","가양1동_012_5","ST-2945","발산1동_007_5","2","12","1738"
"20240702","출발시간","1705","ST-3260","가양1동_012_18","ST-2045","가양1동_012_12","1","3","690"
"20240702","출발시간","1705","ST-1268","보라매동_001_1","ST-300","신길6동_009_1","1","48","1940"
"20240702","출발시간","1705","ST-645","인수동_035_1","ST-1390","수유2동_030_1","2","100","2688"
"20240702","출발시간","1705","ST-3128","가양1동_012_14","ST-2031","가양1동_018_1","1","5","870"
"20240702","출발시간","1705","ST-387","광장동_046_1","ST-112","성수2가3동_004_1","1","40","1020"
"20240702","도착시간","1705","ST-3009","서초3동_026_1","ST-1163","방배4동_008_1","1","6","1109"
"20240702","도착시간","1705","ST-2889","방화1동_041_3","ST-1062","공항동_004_1","2","27","2848"
"20240702","도착시간","1705","ST-1049","암사3동_006_1","ST-492","암사2동_002_1","1","11","1350"
"20240702","도착시간","1705","ST-463","증산동_011_1","ST-463","증산동_011_1","1","81","2390"
"20240702","도착시간","1705","ST-622","가산동_004_6","ST-619","가산동_004_5","2","7","2091"
"20240702","도착시간","1705","ST-510","방화2동_020_1","ST-2611","방화1동_017_1","1","5","659"
"20240702","출발시간","1705","ST-623","가산동_004_7","ST-534","화곡4동_013_1","1","34","7435"
"20240702","출발시간","1705","ST-2718","중계2,3동_049_1","ST-1286","중계2,3동_015_1","1","11","603"
"20240702","도착시간","1705","ST-1132","창4동_001_1","ST-2107","창5동_030_1","1","24","784"
"20240702","출발시간","1705","ST-1063","가양1동_016_1","ST-2555","공항동_028_1","2","9","2020"
"20240702","출발시간","1705","ST-2605","문정2동_045_1","ST-740","오금동_006_1","1","25","3290"
"20240702","출발시간","1705","ST-3090","종로1,2,3,4가동_003_8","ST-270","답십리1동_041_1","1","30","6357"
"20240702","출발시간","1705","ST-2033","가양1동_012_7","ST-2045","가양1동_012_12","1","4","886"
"20240702","출발시간","1705","ST-1674","역촌동_083_1","ST-2264","역촌동_068_1","1","4","1320"
"20240702","도착시간","1705","ST-1578","세곡동_056_1","ST-2868","세곡동_011_1","1","5","1270"
"20240702","도착시간","1705","ST-1136","방학1동_019_1","ST-1136","방학1동_019_1","1","52","4750"
"20240702","출발시간","1705","ST-1839","성내3동_018_2","ST-1874","오륜동_033_1","1","11","1268"
"20240702","출발시간","1705","ST-3165","용신동_036_1","ST-274","용신동_014_1","1","98","6221"
"20240702","출발시간","1705","ST-3105","신대방2동_020_1","ST-724","서원동_036_1","1","17","2180"
"20240702","출발시간","1705","ST-3013","구로5동_016_1","ST-3013","구로5동_016_1","1","19","1097"
"20240702","출발시간","1705","ST-2702","하계1동_041_1","ST-736","중계1동_020_2","1","14","2060"
"20240702","출발시간","1705","ST-3073","여의동_006_6","ST-3238","영등포동_056_1","1","43","2365"
"20240702","출발시간","1705","ST-1609","숭인2동_005_1","ST-272","용신동_047_1","1","6","350"
"20240702","출발시간","1705","ST-2048","발산1동_001_3","ST-2048","발산1동_001_3","1","33","2323"
"20240702","출발시간","1705","ST-2889","방화1동_041_3","ST-828","공항동_005_2","1","5","791"
"20240702","출발시간","1705","ST-2044","가양1동_012_11","ST-2491","가양1동_001_3","1","8","1494"
"20240702","출발시간","1705","ST-1712","가양1동_012_3","ST-2031","가양1동_018_1","1","6","761"
"20240702","출발시간","1705","ST-2504","청량리동_017_1","ST-2280","이문1동_032_1","1","11","1589"
"20240702","출발시간","1705","ST-2042","가양1동_012_9","ST-2613","우장산동_010_1","1","13","1776"
"20240702","출발시간","1705","ST-2669","방배3동_025_1","ST-2669","방배3동_025_1","1","",""
"20240702","출발시간","1705","ST-1046","성내2동_010_1","ST-1848","성내1동_008_1","1","6","1091"
"20240702","출발시간","1705","ST-4","서교동_020_1","ST-2979","연남동_029_2","1","42","1867"
"20240702","출발시간","1705","ST-1089","오금동_038_1","ST-1854","장지동_056_1","1","58","5963"
"20240702","출발시간","1705","ST-1709","가양1동_016_4","ST-2945","발산1동_007_5","3","38","2571"
"20240702","도착시간","1705","ST-729","사당1동_011_1","ST-923","사당2동_005_2","1","8","447"
"20240702","출발시간","1705","ST-1065","가양1동_016_2","ST-1689","가양1동_017_1","1","6","914"
"20240702","출발시간","1705","ST-289","문래동_003_2","ST-289","문래동_003_2","1","14","1239"
"20240702","출발시간","1705","ST-315","신정6동_017_1","ST-1731","목1동_003_5","1","46","2740"
"20240702","출발시간","1705","ST-2048","발산1동_001_3","ST-2569","가양1동_016_7","1","2","380"
"20240702","출발시간","1705","ST-3025","면목3,8동_015_1","ST-1375","상봉2동_014_2","2","15","2590"
"20240702","출발시간","1705","ST-112","성수2가3동_004_1","ST-506","성수2가3동_002_3","1","13","1134"
"20240702","출발시간","1705","ST-516","등촌1동_012_1","ST-1013","목3동_027_1","1","7","1149"
"20240702","출발시간","1705","ST-2871","가양1동_016_8","ST-2477","방화1동_077_1","1","8","1195"
"20240702","출발시간","1705","ST-3209","천호2동_005_1","ST-387","광장동_046_1","1","16","2370"
"20240702","출발시간","1705","ST-2341","성수1가1동_003_1","ST-1278","상계6,7동_001_1","1","46","13950"
"20240702","출발시간","1705","ST-2087","중계2,3동_045_1","ST-2070","중계1동_050_1","1","6","899"
"20240702","출발시간","1705","ST-3104","목1동_010_2","ST-2017","목1동_031_1","1","3","618"
"20240702","출발시간","1705","ST-2333","용답동_017_1","ST-243","용답동_004_1","1","3","912"
"20240702","출발시간","1705","ST-76","상암동_013_1","ST-76","상암동_013_1","1","19","615"
"20240702","출발시간","1705","ST-1062","공항동_004_1","ST-2871","가양1동_016_8","1","8","1274"
"20240702","출발시간","1705","ST-1818","혜화동_032_1","ST-2427","혜화동_028_1","1","15","680"
"20240702","출발시간","1705","ST-321","신월1동_014_1","ST-1008","신월2동_005_1","1","15","2377"
"20240702","출발시간","1705","ST-2207","북가좌1동_013_1","ST-2905","망원1동_005_1","1","54","5270"
"20240702","출발시간","1705","ST-1017","목5동_008_1","ST-1731","목1동_003_5","1","10","1473"
"20240702","출발시간","1705","ST-1676","발산1동_057_3","ST-1253","방화1동_049_1","1","8","1119"
"20240702","출발시간","1705","ST-1539","양평2동_029_1","ST-1994","목5동_016_1","1","7","1201"
"20240702","출발시간","1705","ST-903","문정2동_044_11","ST-1703","세곡동_051_1","1","9","1587"
"20240702","출발시간","1705","ST-418","당산1동_003_1","ST-1698","당산2동_001_1","1","11","1486"
"20240702","출발시간","1705","ST-281","양평1동_008_1","ST-416","문래동_021_2","1","12","1175"
"20240702","출발시간","1705","ST-148","명동_001_9","ST-121","종로1,2,3,4가동_003_2","1","8","1330"
"20240702","출발시간","1705","ST-1223","구로5동_001_1","ST-1537","독산3동_026_1","1","155","6675"
"20240702","출발시간","1705","ST-3236","가산동_019_3","ST-2642","독산1동_046_1","1","5","848"
"20240702","출발시간","1705","ST-3089","신정7동_003_1","ST-2765","신정7동_004_2","1","8","964"
"20240702","도착시간","1705","ST-1978","양평1동_027_1","ST-2812","양평1동_020_1","1","3","690"
"20240702","도착시간","1705","ST-2889","방화1동_041_3","ST-1253","방화1동_049_1","1","3","372"
"20240702","도착시간","1705","ST-1221","구로5동_039_2","ST-690","상도2동_001_1","1","33","5107"
"20240702","출발시간","1705","ST-2467","성수2가3동_006_3","ST-2331","송정동_015_1","1","7","1470"
"20240702","출발시간","1705","ST-384","능동_002_5","ST-384","능동_002_5","1","97","922"
"20240702","출발시간","1705","ST-1938","가산동_003_4","ST-3029","가산동_010_1","1","5","660"
"20240702","출발시간","1705","ST-453","진관동_011_3","ST-453","진관동_011_3","1","27","3187"
"20240702","출발시간","1705","ST-1718","방화1동_041_1","ST-3226","등촌3동_001_5","1","11","1770"
"20240702","출발시간","1705","ST-2154","용강동_040_1","ST-214","공덕동_011_1","1","12","1858"
"20240702","출발시간","1705","ST-3124","구로2동_001_5","ST-2692","신정7동_001_3","1","12","1780"
"20240702","출발시간","1705","ST-965","낙성대동_016_1","ST-2428","낙성대동_002_1","1","10","1250"
"20240702","출발시간","1705","ST-421","양평2동_002_1","ST-2653","신대방1동_019_1","1","36","7878"
"20240702","출발시간","1705","ST-2035","가양1동_016_5","ST-1718","방화1동_041_1","1","5","568"
"20240702","출발시간","1705","ST-3233","면목5동_019_1","ST-849","면목3,8동_030_1","1","6","992"
"20240702","도착시간","1705","ST-3017","합정동_025_1","ST-2252","신사1동_032_1","1","38","8528"
"20240702","출발시간","1705","ST-147","명동_001_8","ST-1815","창신3동_003_2","1","24","3772"
"20240702","출발시간","1705","ST-662","신도림동_069_1","ST-2820","문래동_025_1","1","27","1726"
"20240702","도착시간","1710","ST-622","가산동_004_6","ST-1403","가산동_004_1","1","4","966"
"20240702","도착시간","1710","ST-740","오금동_006_1","ST-549","거여1동_019_1","1","13","2053"
"20240702","도착시간","1710","ST-2638","시흥1동_003_2","ST-2638","시흥1동_003_2","1","15","1779"
"20240702","도착시간","1710","ST-1253","방화1동_049_1","ST-2031","가양1동_018_1","1","6","977"
"20240702","출발시간","1710","ST-2557","화곡6동_024_1","ST-2550","가양3동_028_2","1","14","1324"
"20240702","도착시간","1710","ST-522","우장산동_010_2","ST-1351","등촌3동_001_1","1","5","602"
"20240702","출발시간","1710","ST-1398","신정3동_062_1","ST-1500","신월4동_007_1","1","14","1686"
"20240702","출발시간","1710","ST-292","양평1동_013_1","ST-1653","영등포동_009_1","1","9","1282"
"20240702","출발시간","1710","ST-2889","방화1동_041_3","ST-1645","공항동_030_1","1","19","1278"
"20240702","출발시간","1710","ST-2033","가양1동_012_7","ST-2058","발산1동_030_1","2","39","3053"
"20240702","출발시간","1710","ST-453","진관동_011_3","ST-1027","진관동_006_1","1","8","1264"
"20240702","도착시간","1710","ST-1535","독산1동_040_1","ST-1933","독산1동_045_1","1","15","2137"
"20240702","도착시간","1710","ST-187","약수동_003_1","ST-1631","제기동_032_1","1","34","4608"
"20240702","도착시간","1710","ST-2852","양평1동_027_2","ST-294","당산2동_001_3","1","8","1260"
"20240702","도착시간","1710","ST-566","중화2동_012_1","ST-2223","석관동_001_1","1","22","6720"
"20240702","도착시간","1710","ST-2467","성수2가3동_006_3","ST-2331","송정동_015_1","1","7","1470"
"20240702","도착시간","1710","ST-1548","은천동_065_1","ST-2995","청룡동_017_1","1","41","2100"
"20240702","도착시간","1710","ST-2411","공항동_037_1","ST-1062","공항동_004_1","1","5","904"
"20240702","도착시간","1710","ST-1892","세곡동_049_1","ST-1186","수서동_023_1","1","17","2334"
"20240702","도착시간","1710","ST-1718","방화1동_041_1","ST-2034","발산1동_001_2","1","10","1470"
"20240702","출발시간","1710","ST-620","가산동_005_2","ST-3029","가산동_010_1","1","12","1470"
"20240702","출발시간","1710","ST-1063","가양1동_016_1","ST-1647","공항동_009_1","1","7","1110"
"20240702","출발시간","1710","ST-1479","응암1동_028_1","ST-2785","응암1동_055_1","1","5","764"
"20240702","도착시간","1710","ST-108","성수1가1동_029_1","ST-247","응봉동_010_1","1","13","1750"
"20240702","도착시간","1710","ST-292","양평1동_013_1","ST-287","당산2동_017_1","1","10","1071"
"20240702","도착시간","1710","ST-426","당산2동_052_1","ST-1986","당산2동_065_1","1","6","634"
"20240702","도착시간","1710","ST-1046","성내2동_010_1","ST-1848","성내1동_008_1","1","6","1091"
"20240702","도착시간","1710","ST-525","우장산동_017_1","ST-2557","화곡6동_024_1","1","10","1758"
"20240702","도착시간","1710","ST-1504","신정7동_008_1","ST-315","신정6동_017_1","1","8","1640"
"20240702","출발시간","1710","ST-2642","독산1동_046_1","ST-1141","가산동_019_1","1","6","1030"
"20240702","출발시간","1710","ST-2056","발산1동_035_2","ST-1065","가양1동_016_2","1","10","859"
"20240702","출발시간","1710","ST-1665","송천동_043_1","ST-1665","송천동_043_1","1","",""
"20240702","출발시간","1710","ST-1734","가산동_004_2","ST-1403","가산동_004_1","1","5","1460"
"20240702","출발시간","1710","ST-1466","쌍문4동_034_1","ST-1293","방학3동_001_1","1","8","963"
"20240702","도착시간","1710","ST-1674","역촌동_083_1","ST-2264","역촌동_068_1","1","4","1320"
"20240702","출발시간","1710","ST-910","월곡2동_015_1","ST-2406","월곡1동_039_1","1","27","821"
"20240702","도착시간","1710","ST-1594","고덕2동_005_2","ST-1594","고덕2동_005_2","1","28","2170"
"20240702","도착시간","1710","ST-2889","방화1동_041_3","ST-828","공항동_005_2","1","5","791"
"20240702","도착시간","1710","ST-2404","내곡동_001_1","ST-772","양재2동_039_2","1","5","690"
"20240702","도착시간","1710","ST-1709","가양1동_016_4","ST-1645","공항동_030_1","1","22","1839"
"20240702","도착시간","1710","ST-640","가산동_007_1","ST-619","가산동_004_5","1","9","1850"
"20240702","도착시간","1710","ST-243","용답동_004_1","ST-2300","면목5동_030_2","1","21","3370"
"20240702","출발시간","1710","ST-660","독산1동_026_4","ST-660","독산1동_026_4","1","38","1840"
"20240702","출발시간","1710","ST-2871","가양1동_016_8","ST-512","방화1동_048_2","1","4","910"
"20240702","출발시간","1710","ST-202","공덕동_078_1","ST-632","독산1동_026_3","1","67","14344"
